"participant","date","distance test","start landmark","target landmark","estimated distance","actual distance","same or different route","spss level"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harris Hall","Sauer Center","134","457.68329661459137","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Harris Hall","Harvey House","84","239.70815588961506","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Batty House","Lynch Station","19","123.06502346320826","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Batty House","Sauer Center","473","658.8846636551802","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Batty House","Harris Hall","213","207.18349355100662","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Batty House","Tobler Museum","559","484.08470333196857","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Batty House","Harvey House","196","321.6286678764814","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Batty House","Golledge Hall","668","572.1057594536171","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Lynch Station","Harvey House","188","409.0110022970042","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Lynch Station","Harris Hall","268","221.472345903501","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Lynch Station","Sauer Center","433","624.0640992718617","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Lynch Station","Batty House","65","123.06502346320826","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Lynch Station","Tobler Museum","504","469.4262455381037","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Lynch Station","Snow Church","531","670.4811705036914","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Snow Church","Golledge Hall","111","104.38869670610895","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Snow Church","Harvey House","530","482.63547320933634","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Snow Church","Sauer Center","306","198.8793604173143","same","0same"
"Utah_254","2017-11-30 08:03:53 -0800","0","Snow Church","Lynch Station","585","670.4811705036914","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Snow Church","Harris Hall","465","463.0","different","0different"
"Utah_254","2017-11-30 08:03:53 -0800","0","Snow Church","Batty House","670","668.6733133601191","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Batty House","Golledge Hall","535","572.1057594536171","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Batty House","Harris Hall","0","207.18349355100662","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Batty House","Sauer Center","527","658.8846636551802","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Batty House","Snow Church","562","668.6733133601191","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Batty House","Harvey House","367","321.6286678764814","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Batty House","Lynch Station","51","123.06502346320826","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Lynch Station","Tobler Museum","465","469.4262455381037","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Lynch Station","Harvey House","527","409.0110022970042","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Lynch Station","Snow Church","583","670.4811705036914","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Lynch Station","Sauer Center","523","624.0640992718617","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Lynch Station","Golledge Hall","522","583.5923234587651","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Lynch Station","Batty House","95","123.06502346320826","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Sauer Center","Batty House","484","658.8846636551802","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Sauer Center","Harris Hall","381","457.68329661459137","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Sauer Center","Lynch Station","439","624.0640992718617","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Sauer Center","Tobler Museum","218","189.76037521042164","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Sauer Center","Golledge Hall","280","238.8723508487326","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Sauer Center","Harvey House","428","568.4804306218465","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harris Hall","Sauer Center","265","457.68329661459137","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harris Hall","Lynch Station","113","221.472345903501","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harris Hall","Golledge Hall","266","369.2830892418444","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harris Hall","Snow Church","318","463.0","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harris Hall","Tobler Museum","0","277.7642885613628","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harris Hall","Harvey House","327","239.70815588961506","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Golledge Hall","Lynch Station","522","583.5923234587651","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Golledge Hall","Harris Hall","0","369.2830892418444","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Golledge Hall","Snow Church","81","104.38869670610895","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Golledge Hall","Harvey House","421","379.0118731649445","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Golledge Hall","Tobler Museum","95","150.98675438593943","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Golledge Hall","Sauer Center","171","238.8723508487326","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Snow Church","Batty House","372","668.6733133601191","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Snow Church","Golledge Hall","69","104.38869670610895","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Snow Church","Tobler Museum","167","208.21623375712088","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Snow Church","Sauer Center","82","198.8793604173143","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Snow Church","Harris Hall","288","463.0","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Snow Church","Lynch Station","358","670.4811705036914","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Tobler Museum","Batty House","484","484.08470333196857","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Tobler Museum","Harris Hall","358","277.7642885613628","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Tobler Museum","Sauer Center","104","189.76037521042164","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Tobler Museum","Harvey House","467","382.8276374558138","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Tobler Museum","Golledge Hall","114","150.98675438593943","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Tobler Museum","Snow Church","194","208.21623375712088","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harvey House","Sauer Center","0","568.4804306218465","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harvey House","Tobler Museum","322","382.8276374558138","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harvey House","Lynch Station","335","409.0110022970042","same","0same"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harvey House","Snow Church","384","482.63547320933634","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harvey House","Golledge Hall","330","379.0118731649445","different","0different"
"Utah_257","2017-12-01 08:47:37 -0800","0","Harvey House","Batty House","357","321.6286678764814","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harvey House","Batty House","282","321.6286678764814","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harvey House","Tobler Museum","568","382.8276374558138","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harvey House","Golledge Hall","470","379.0118731649445","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harvey House","Lynch Station","229","409.0110022970042","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harvey House","Sauer Center","441","568.4804306218465","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harvey House","Harris Hall","288","239.70815588961506","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Snow Church","Harris Hall","326","463.0","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Snow Church","Lynch Station","590","670.4811705036914","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Snow Church","Golledge Hall","179","104.38869670610895","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Snow Church","Batty House","670","668.6733133601191","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Snow Church","Tobler Museum","274","208.21623375712088","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Snow Church","Sauer Center","309","198.8793604173143","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harris Hall","Tobler Museum","417","277.7642885613628","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harris Hall","Sauer Center","389","457.68329661459137","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harris Hall","Lynch Station","138","221.472345903501","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harris Hall","Golledge Hall","300","369.2830892418444","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harris Hall","Snow Church","237","463.0","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Harris Hall","Batty House","215","207.18349355100662","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Golledge Hall","Snow Church","126","104.38869670610895","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Golledge Hall","Lynch Station","546","583.5923234587651","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Golledge Hall","Harris Hall","456","369.2830892418444","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Golledge Hall","Harvey House","398","379.0118731649445","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Golledge Hall","Tobler Museum","53","150.98675438593943","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Golledge Hall","Sauer Center","236","238.8723508487326","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Batty House","Harris Hall","264","207.18349355100662","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Batty House","Sauer Center","664","658.8846636551802","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Batty House","Golledge Hall","510","572.1057594536171","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Batty House","Harvey House","255","321.6286678764814","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Batty House","Lynch Station","52","123.06502346320826","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Batty House","Tobler Museum","195","484.08470333196857","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Sauer Center","Snow Church","60","198.8793604173143","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Sauer Center","Harvey House","541","568.4804306218465","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Sauer Center","Tobler Museum","168","189.76037521042164","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Sauer Center","Batty House","641","658.8846636551802","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Sauer Center","Harris Hall","330","457.68329661459137","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Sauer Center","Golledge Hall","177","238.8723508487326","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Lynch Station","Batty House","76","123.06502346320826","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Lynch Station","Harvey House","294","409.0110022970042","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Lynch Station","Snow Church","503","670.4811705036914","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Lynch Station","Tobler Museum","670","469.4262455381037","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Lynch Station","Golledge Hall","585","583.5923234587651","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Lynch Station","Harris Hall","187","221.472345903501","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Tobler Museum","Golledge Hall","66","150.98675438593943","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Tobler Museum","Sauer Center","125","189.76037521042164","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Tobler Museum","Harris Hall","267","277.7642885613628","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Tobler Museum","Batty House","471","484.08470333196857","different","0different"
"Utah_258","2017-12-01 09:33:47 -0800","0","Tobler Museum","Snow Church","206","208.21623375712088","same","0same"
"Utah_258","2017-12-01 09:33:47 -0800","0","Tobler Museum","Harvey House","421","382.8276374558138","different","0different"
"Utah_259","2017-12-01 09:52:42 -0800","0","Lynch Station","Harvey House","46","409.0110022970042","same","0same"
"Utah_259","2017-12-01 09:52:42 -0800","0","Lynch Station","Harris Hall","83","221.472345903501","same","0same"
"Utah_259","2017-12-01 09:52:42 -0800","0","Lynch Station","Snow Church","157","670.4811705036914","different","0different"
"Utah_259","2017-12-01 09:52:42 -0800","0","Lynch Station","Batty House","217","123.06502346320826","same","0same"
"Utah_259","2017-12-01 09:52:42 -0800","0","Lynch Station","Tobler Museum","670","469.4262455381037","different","0different"
"Utah_259","2017-12-01 09:52:42 -0800","0","Lynch Station","Sauer Center","639","624.0640992718617","different","0different"
